,author_id,id,created_at,text,Keyword,geo
299,711700170757419008,1449524997995696131,2021-10-16T23:57:45.000Z,"「利確しました」まで時間差あるのが分からんかったけどマネックスだからか（ようやく理解）😓レバナスも色々種類あるのね😓
今後はまだ使ってない楽天特定口座とマネックス開設、PayPayで練習してるQQQ、VIG、SPXL、DHR、GOOGをそっちに変えて本気運用🤔個別はDHRだけでいいかな。
#飼い主投資",GOOG,
300,3016014317,1449524731707748353,2021-10-16T23:56:41.000Z,"In Q2, hedge funds added ↗️ to their $AMZN position by 10%

💰 interesting money flow last quarter. 

Hedge funds sold their $MSFT, $FB $DIS $GOOG $TMUS to buy $AMZN 

Can’t say it has paid off as $AMZN is only up 4% YTD… now what? https://t.co/ysX6BM7wRQ",GOOG,
301,868468303437737984,1449524295500189704,2021-10-16T23:54:57.000Z,RT @BAMinvestor: If you're not already following @StockVelocity you should follow and join the free access area of the Anemoi Terminal.…,GOOG,
302,1078300176329121792,1449524226738765830,2021-10-16T23:54:41.000Z,"hey, just gonna put this out there.....
i like woman/men with a little meat on their bones, be it muscles or chub. reasons? simple....
they goog for huggin an cuddlin😊(also so i can have something to grab😈)",GOOG,
303,23193379,1449523525497364482,2021-10-16T23:51:53.000Z,"RT @RussellRhoads: Early look at upcoming  $TSLA, $AMZN, $AAPL, $MSFT, $GOOGL $GOOG, $FB earnings https://t.co/IKR4A6SUPx",GOOG,
304,1136370591517290496,1449523523328806915,2021-10-16T23:51:53.000Z,RT @BAMinvestor: If you're not already following @StockVelocity you should follow and join the free access area of the Anemoi Terminal.…,GOOG,
305,219693480,1449521754699862025,2021-10-16T23:44:51.000Z,RT @JohnHuber72: FANG P/S multiples haven’t changed that much; never traded at expensive levels. $GOOG is a top 5 business of all time and…,GOOG,
306,916681351247613954,1449521049696079872,2021-10-16T23:42:03.000Z,0% of my portfolio is in Bitcoin. I hope it kicks ass although I don’t believe it to be one of the top 4 potential opportunities for me looking forward.  I am crazy about $TSLA $TQQQ $SHOP $GOOG https://t.co/IEHv4RttY7,GOOG,
307,1269238398587453440,1449520737325309954,2021-10-16T23:40:49.000Z,"RT @stonksrus: #stonksteam Friday

$spy $qqq $iwm $nya $dia $tlt $tnx $iyt $jnk $aapl $goog $fb

#borrowedphotos https://t.co/HurF36tkhg",GOOG,
308,1423894965193646081,1449519388890001412,2021-10-16T23:35:27.000Z,RT @whycantiibey0u: goog moring https://t.co/HrvgrygTTS,GOOG,
309,2822443396,1449519289774522373,2021-10-16T23:35:04.000Z,"@samsung_fanboy_ ""hey Goog-"" oh wait",GOOG,
310,1107049999,1449518647148417028,2021-10-16T23:32:30.000Z,"Fact Of Life
If Everyone Is Happy With You, Then Surely You Have Made Many Compromises In Your Life.
And If You Are Happy With Everyone.
Then Surely You Have Ignored Many Faults Of Others,
💖GOOG MORNING💖",GOOG,
311,1459930124,1449518165738672130,2021-10-16T23:30:36.000Z,"So goog,So bad バンクーバーシティー 最後の中継地
この夢が割れたら、違う道を行く

【バンクーバー/1st Album「Superfly」収録】",GOOG,
312,884059557902770176,1449518037887901696,2021-10-16T23:30:05.000Z,@Desi67141066 @Turtlex01 @AlYap73961573 https://t.co/UpRla1Znzm,GOOG,
313,1366878370668154884,1449517776255787011,2021-10-16T23:29:03.000Z,"@BahamaBen9 Ranked by conviction
$TSLA, $SE, $SQ, $GOOG, $NVDA",GOOG,
314,1010282833355501568,1449517664833966082,2021-10-16T23:28:36.000Z,"#中国経済 
不動産バブル 灰色のサイ
恒大 債務＝B/S33+簿外25=58兆円
不動産セクター 国の全資産に住宅が占める割合:中国78％(持ち家比率93％) 
https://t.co/y1TeyMJpDF

「ゴーストタウン」：恒大集団の危機が中国の何百万もの空き家に光を当てる
2021.10.15
https://t.co/P1TMo6OoVX
中国不動産
続",GOOG,
315,1410938643003420674,1449517559334723587,2021-10-16T23:28:11.000Z,"$GOOG Uncertainty brings volatility &amp; media news is short term. Zoom out &amp; think long-term. Instead of panicking &amp; selling, use drawdowns to buy Xceptional business for long term wealth. Long term bullish on Google - https://t.co/eo2We9pphF",GOOG,
316,1269485025306632192,1449516887507750912,2021-10-16T23:25:31.000Z,"https://t.co/QgSgSCiX8I

Goog morning 
おはようございます😃",GOOG,
317,752953046,1449515987699646467,2021-10-16T23:21:56.000Z,"RT @Nitroba30704324: ""La réalité est que les vaccins sont extrêmement dangereux, ils tuent plus qu'ils n'en économisent pour chaque tranche…",GOOG,
318,1424577342353989633,1449515976291074049,2021-10-16T23:21:54.000Z,first good morning wish here😻 goog morning everyone,GOOG,
319,68537333,1449515589651734529,2021-10-16T23:20:21.000Z,"If you're not already following @StockVelocity you should follow and join the free access area of the Anemoi Terminal.  

The Trigger system will keep you on the right side of any trend...

PS:  #Crypto coming soon

$FB $AAPL $AMZN $NFLX $GOOG $MSFT $TSLA #AMC #GME #BB $BBIG",GOOG,
320,332450662,1449515042622173187,2021-10-16T23:18:11.000Z,RT @smithcr01: @BonnahKimmy @Jurlique26 https://t.co/WAyVoPjrUv  English translation,GOOG,
321,1430856345851473921,1449514695317151745,2021-10-16T23:16:48.000Z,"RT @Nitroba30704324: ""La réalité est que les vaccins sont extrêmement dangereux, ils tuent plus qu'ils n'en économisent pour chaque tranche…",GOOG,
322,4458975193,1449514042385580032,2021-10-16T23:14:13.000Z,"anons news 2021.10.16😃

https://t.co/hmGgJFwz1p https://t.co/PZA9DI9bGQ",GOOG,
323,1186512784516767745,1449513895740121090,2021-10-16T23:13:38.000Z,$AMZN の年末商戦が不調に終わるのではないかと思い $GOOG に買い替えしようと思ってたけど円安になってるのが痛い。利益がでてるので税金が多すぎる。一時的で良いので $=112円くらいに戻って欲しいが暫く無理だろうな…,GOOG,
324,619554146,1449513395170934786,2021-10-16T23:11:38.000Z,RT @smithcr01: @BonnahKimmy @Jurlique26 https://t.co/WAyVoPjrUv  English translation,GOOG,
325,1316199891345920000,1449510730127093763,2021-10-16T23:01:03.000Z,RT @smithcr01: @BonnahKimmy @Jurlique26 https://t.co/WAyVoPjrUv  English translation,GOOG,
326,1324569321704574976,1449510480859459584,2021-10-16T23:00:03.000Z,"【GAFAM】
📱 $GOOG 2833.50 (+0.19%)
🛒 $AMZN 3409.02 (+3.31%)
📘 $FB 324.76 (-1.15%)
🍎 $AAPL 144.84 (+0.75%)
🖥 $MSFT 304.21 (+0.48%)

2021-10-17 08:00",GOOG,
327,1005149876345278474,1449509705588563968,2021-10-16T22:56:59.000Z,RT @smithcr01: @BonnahKimmy @Jurlique26 https://t.co/WAyVoPjrUv  English translation,GOOG,
328,1238447220,1449508114890436614,2021-10-16T22:50:39.000Z,"6)Norway:Attack in #Kongsberg by E.A. Bråthen(37) Oct 13,2021:
Head of PST Counterterrorism Arne Christian Haugstøyl.:
""it appears to be terror.(bc of) the procedure used and the statements he has made.
But()he is a perpetrator with a very complex history""https://t.co/mTZJHeSmbB https://t.co/wTwv8QrQFk",GOOG,
329,1445227242368294912,1449507292479557633,2021-10-16T22:47:23.000Z,Goog morning all ..,GOOG,
330,1246805790775816194,1449506600553746433,2021-10-16T22:44:38.000Z,"@Mcsjr454Mikey @TheMattBoyScout @John_iwas_ @Angel_13_Rising @princesspbbaby2 @MinnesotaExpat @WinnieTheSock @DevinNunesMulet @fukjakintheass1 @Joe__312 @Elvira38944734 @battle_bullshit @cathyjo26199086 @janeyK_KAG @BuckeyeBitch @WontBeSilent2 @mountbyker @Symonsez13 @rudysballots @LindaKost53 @TJ2020landslide @SevernRiver76 @DorisMele @nofeardreams @StanPennington8 @RedStateJimy @sherrylynnww1 @McmastersMoose @ShellbackProud @Pixiesgh0st @Michelleisback1 @silverstang59 @Allie4Christ @Newer_Deal @JohnRob32663475 @Katy54703849 @lisamikolFL @TrueThaiNews @doug_wright1 @KittyKatStaxx00 @LampBurning @JDSIRLANCELOT @kcinor @traveler002 @ImagedByDesign @DeeSnuts200 @wolverinesegg @StevexKimmel @Billenjoylife @bridgeman07 We were replying to this tweet.

Google is not ""owned by China"".   

Anyone can buy $GOOG or $GOOGL stock (Alphabet) on the public market. https://t.co/cboy7v9Mv8",GOOG,
331,1264865390,1449506307459911689,2021-10-16T22:43:28.000Z,"RT @Nitroba30704324: ""La réalité est que les vaccins sont extrêmement dangereux, ils tuent plus qu'ils n'en économisent pour chaque tranche…",GOOG,
332,1260906404526862338,1449506230007910405,2021-10-16T22:43:10.000Z,"@AllanPeiper Today I read your interview on Sportal, which touched me emotionally. I believe that I am not the only one, so I can say that you have become the Captain Of Slovenian Hearts, thank you!

https://t.co/DjiXg1Dj9n",GOOG,
333,1036688562,1449506134222680067,2021-10-16T22:42:47.000Z,"@TristamPratori1 There isn't much in english. I found these google translated articles about a danish book which analysed the worker majorities https://t.co/XU54q3jUtz
 https://t.co/V66l3Veow3",GOOG,
334,2671997089,1449505080999251970,2021-10-16T22:38:36.000Z,"Alex Starcevic @AlexStarcevic  Jun 14
$goog (1)Google announces that it is building the world's longest undersea cable that will run from the east coast of the United States to Las Toninas, Argentina, with additional connections in Praia Grande, Brazil, and Punta del Este,",GOOG,
335,2983945431,1449504972542992387,2021-10-16T22:38:10.000Z,"RT @Nitroba30704324: ""La réalité est que les vaccins sont extrêmement dangereux, ils tuent plus qu'ils n'en économisent pour chaque tranche…",GOOG,
336,2352660284,1449504180448681991,2021-10-16T22:35:01.000Z,"Welcome! Do you know you can broadcast your message to 2,500,000+ users on TW, FB, GOOG &amp; 40B for 20 bucks? https://t.co/rTu28Jdsw6.",GOOG,
337,134010618,1449504125138489346,2021-10-16T22:34:48.000Z,RT @NetlistNetlist: Has ⁦@Google⁩ $GOOG committed the greatest and most costly technology THEFT of this century?? It’s time Netlist $NLST r…,GOOG,
338,1434422221,1449503637588172806,2021-10-16T22:32:52.000Z,RT @JohnHuber72: FANG P/S multiples haven’t changed that much; never traded at expensive levels. $GOOG is a top 5 business of all time and…,GOOG,
339,3288523896,1449501969953873923,2021-10-16T22:26:14.000Z,"RT @kBF4MCyfZ61m5: 報告：貧しい人々は「厳しい経済システム」の下で豊かな繁栄を遂げながら封鎖から回復するために10年はかかる
https://t.co/LWWVFfJZap",GOOG,
340,3493163963,1449501298978660352,2021-10-16T22:23:34.000Z,"@Bayamon93PR @vayyzen @SHAHLOR1 شما گوه خوردی برای سپاس گذاری 
اینجا هیچ جوره مشخص نیست نزدیک بودن لک ها به کرد ها
https://t.co/dAV0LBKAIv
در این مقاله ژنتیکی میتونی راحت ببینی چقدر از لحاظ تباری ایرانیا بهم نزدیکن",GOOG,
341,1370910427467501570,1449501185174487042,2021-10-16T22:23:07.000Z,Goog morning beb ❤️,GOOG,
342,2557990319,1449499321951522821,2021-10-16T22:15:43.000Z,"@jordan_giotto Plutôt de nako bang’eloke te en passant par kembo kuna na lola, feeling goog, that’s life, une âme pour deux et pour finir par mwana na paté 🤣🤣🤣 in that’s order 🤣",GOOG,
343,377205222,1449499294277398528,2021-10-16T22:15:36.000Z,"RT @TrendSpider: $GOOG Green a cross the board ✅✅✅

Not a bear in sight in Manhattan ;) 🏙️ https://t.co/V7kLpyT16Y",GOOG,
344,1328450363121348609,1449499210961850375,2021-10-16T22:15:16.000Z,"RT @Nitroba30704324: ""La réalité est que les vaccins sont extrêmement dangereux, ils tuent plus qu'ils n'en économisent pour chaque tranche…",GOOG,
345,225673903,1449499072210079744,2021-10-16T22:14:43.000Z,RT @rysfiz: @BahamaBen9 $FB $AAPL $AMZN $NFLX $GOOG 🤷‍♂️,GOOG,
346,818892570923323393,1449498509963636743,2021-10-16T22:12:29.000Z,"RT @Nitroba30704324: ""La réalité est que les vaccins sont extrêmement dangereux, ils tuent plus qu'ils n'en économisent pour chaque tranche…",GOOG,
347,2232117081,1449498429294526474,2021-10-16T22:12:10.000Z,"RT @Nitroba30704324: ""La réalité est que les vaccins sont extrêmement dangereux, ils tuent plus qu'ils n'en économisent pour chaque tranche…",GOOG,
348,1310205102582575104,1449497727365222405,2021-10-16T22:09:23.000Z,"RT @Nitroba30704324: ""La réalité est que les vaccins sont extrêmement dangereux, ils tuent plus qu'ils n'en économisent pour chaque tranche…",GOOG,
349,610219934,1449497621442220038,2021-10-16T22:08:57.000Z,"RT @Nitroba30704324: ""La réalité est que les vaccins sont extrêmement dangereux, ils tuent plus qu'ils n'en économisent pour chaque tranche…",GOOG,
350,2745546675,1449497410481410051,2021-10-16T22:08:07.000Z,"RT @maimar_1: Continuas campañas anticomunistas contra el resurgimiento del enverismo en Albania.

https://t.co/xsCYSv5XCr https://t.co/vHA…",GOOG,
351,303155536,1449497402541477888,2021-10-16T22:08:05.000Z,RT @smithcr01: @BonnahKimmy @Jurlique26 https://t.co/WAyVoPjrUv  English translation,GOOG,
352,475739475,1449497084361576452,2021-10-16T22:06:49.000Z,"RT @Nitroba30704324: ""La réalité est que les vaccins sont extrêmement dangereux, ils tuent plus qu'ils n'en économisent pour chaque tranche…",GOOG,
353,1345144678581207041,1449496966015164416,2021-10-16T22:06:21.000Z,"RT @GreenRoomTrades: $VIH will become $BKKT on Monday!
BKKT is majority owned by $ICE 
$ICE owns the $NYSE 👀 

•Partnership w $GOOG 
w $BTC…",GOOG,
354,1447002249109065731,1449496719897530372,2021-10-16T22:05:23.000Z,"RT @DSauvebois: @ClaireJardin1 Voici 2 liens :
- Geimpfter Pilot stirbt während des Fluges, Flugzeug muss notlanden - 12.10.2021
https://t.…",GOOG,
355,427607370,1449496161757405186,2021-10-16T22:03:09.000Z,"RT @Nitroba30704324: ""La réalité est que les vaccins sont extrêmement dangereux, ils tuent plus qu'ils n'en économisent pour chaque tranche…",GOOG,
356,1384038502799577090,1449496106015105026,2021-10-16T22:02:56.000Z,@ZeropayFinance goog,GOOG,
357,1273909444926201857,1449496065430917124,2021-10-16T22:02:46.000Z,"@IncreaseMyT @DrJBhattacharya I wrote a review of Dr. Macintyre, it's in Russian, Google translates it closely, but read carefully 🤪 https://t.co/TDmD81wKTI",GOOG,
358,1374653106332475395,1449495514639060992,2021-10-16T22:00:35.000Z,@miniflokiada Goog,GOOG,
359,1185386847809298433,1449495159427813380,2021-10-16T21:59:10.000Z,RT @smithcr01: @BonnahKimmy @Jurlique26 https://t.co/WAyVoPjrUv  English translation,GOOG,
360,828740991028908032,1449494393421910016,2021-10-16T21:56:08.000Z,RT @pandabearchap: $tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li,GOOG,
361,902044744007737350,1449493768915271680,2021-10-16T21:53:39.000Z,$tsla #tesla $goog $amzn $aapl $lcid $nio $f $gm $spce $xpev $li https://t.co/3kRJx7GhCH,GOOG,
362,1425867707954745347,1449492966633099266,2021-10-16T21:50:28.000Z,@collyflowr_ doin goog just chillin,GOOG,
363,1136370591517290496,1449492635211735048,2021-10-16T21:49:09.000Z,"RT @CasualtyWar: $GOOG $ULTA $F $AMAT

A couple of names to keep an eye 👀 on. Have either finished or are close to finishing right side of…",GOOG,
364,2568758703,1449491859785621513,2021-10-16T21:46:04.000Z,RT @smithcr01: @BonnahKimmy @Jurlique26 https://t.co/WAyVoPjrUv  English translation,GOOG,
365,783491108,1449491420969115648,2021-10-16T21:44:19.000Z,"RT @RichardMoglen: UPST
INMD
ZIM
ATKR
BOOT
WLL
CROX
SITM
SIG
ALGN
DVAX
DLO
APPS
AMBA
NMM
OAS
RGEN
KRNT
WIRE
PAG
MATX
MXL
TROX
LPX
BLDR
GOOG…",GOOG,
366,1031669604114817025,1449491196993105922,2021-10-16T21:43:26.000Z,"LOUD NOISE!!!
*gently places pomodoro timer to one side*

and now... 5 minutes of procrastination goog

now please stop, get back to work",GOOG,
367,958742665260163072,1449491166215516162,2021-10-16T21:43:18.000Z,"RT @peter_robu: https://t.co/APzep42Zfa ""It seems tremendous to me how they have treated Woody Allen in the United States"" https://t.co/lQP…",GOOG,
368,504135666,1449491102700953602,2021-10-16T21:43:03.000Z,"RT @TrendSpider: $GOOG Green a cross the board ✅✅✅

Not a bear in sight in Manhattan ;) 🏙️ https://t.co/V7kLpyT16Y",GOOG,
369,1157035813323956224,1449490738346037253,2021-10-16T21:41:36.000Z,$GOOG $FB $AFRM $TSLA are essentially AI companies. $V $MA $AXP $PYPL $SQ KLARNA $AFTPY are electronic companies. $F $GM are mechanical companies. $NKE $LULU are branding/marketing companies https://t.co/hXCfBQYzSi,GOOG,
370,134300497,1449490182563115010,2021-10-16T21:39:24.000Z,"RT @DSauvebois: @ClaireJardin1 Voici 2 liens :
- Geimpfter Pilot stirbt während des Fluges, Flugzeug muss notlanden - 12.10.2021
https://t.…",GOOG,
371,945705076127133696,1449489946587373568,2021-10-16T21:38:28.000Z,"A Few Things To Know: Google Looks To Apply Core Competencies In Financial Services $GOOG

Get the full story here 👇 https://t.co/qyOFRWeZ8y",GOOG,
372,976761979296612352,1449489552284864512,2021-10-16T21:36:54.000Z,"https://t.co/APzep42Zfa ""It seems tremendous to me how they have treated Woody Allen in the United States"" https://t.co/lQPaYaJupr",GOOG,
373,732376738156552193,1449489347409944579,2021-10-16T21:36:05.000Z,RT @smithcr01: @BonnahKimmy @Jurlique26 https://t.co/WAyVoPjrUv  English translation,GOOG,
374,2786967893,1449489284889776136,2021-10-16T21:35:50.000Z,"@drhalat To nie są szczepionki....
""ale skompleksowanymi agregatami nanocząstek tlenku grafenu o różnych nanoelementach przyłączonych do genetycznie zmodyfikowanych kwasów nukleinowych mRNA..."" https://t.co/xLraqdd9HB",GOOG,
375,943614513219293184,1449489190526332932,2021-10-16T21:35:27.000Z,"RT @BrendanEich: Dutch parliament won't say no to social credit system.

https://t.co/Z7xo7IjVAo

https://t.co/mhgOnMQtxf https://t.co/CCp7…",GOOG,
376,963495628545327104,1449489091326877698,2021-10-16T21:35:04.000Z,$GOOG $GOOGL NEW ARTICLE : A Few Things To Know: Google Looks To Apply Core Competencies In Financial Services https://t.co/WJ3X7Et4CE Get all the latest $GOOG related news here : https://t.co/cboaNl2bcm https://t.co/jduH3mVY4e,GOOG,
377,1157035813323956224,1449488818483044359,2021-10-16T21:33:59.000Z,"$AFRM it’s a flexible digital smart wallet with ALGORITHMS. In it there’s a browser $GOOG $FB. Because it’s mobile digital app it’s very smart. It can know your location GPS, your purchases, searches, financial condition, Cashflow, savings, crypto. That’s a trillion dollar app",GOOG,
378,2786967893,1449488790016364546,2021-10-16T21:33:52.000Z,"@Piotr_Schramm To nie są szczepionki, a eksperymentalne nanoroboty itd.... https://t.co/xLraqdd9HB",GOOG,
379,2786967893,1449488640829181952,2021-10-16T21:33:16.000Z,"@PolsatNewsPL To nie są szczepionki, a eksperymentalne nanoroboty itd.... https://t.co/xLraqdd9HB",GOOG,
380,1246805790775816194,1449488021124956165,2021-10-16T21:30:49.000Z,RT @TheCenterStripe: @Mcsjr454Mikey @AngryFleas @TheMattBoyScout @John_iwas_ @Angel_13_Rising @princesspbbaby2 @MinnesotaExpat @WinnieTheSo…,GOOG,
381,123125966,1449487888421244928,2021-10-16T21:30:17.000Z,"RT @TrendSpider: $GOOG Green a cross the board ✅✅✅

Not a bear in sight in Manhattan ;) 🏙️ https://t.co/V7kLpyT16Y",GOOG,
382,969571031030616071,1449487816866607105,2021-10-16T21:30:00.000Z,"$GOOG Green a cross the board ✅✅✅

Not a bear in sight in Manhattan ;) 🏙️ https://t.co/V7kLpyT16Y",GOOG,
383,1157035813323956224,1449487255291060229,2021-10-16T21:27:46.000Z,"To summarise we should not look at current valuations, balance sheets (available cash) or popularity. Winner will be the one with the best ALGORITHMS like $GOOG $FB. And I predict $AFRM will be that trillion dollar company $SQ KLARNA $V $MA $PYPL $AXP @mlevchin https://t.co/WZVSNauDoj",GOOG,
384,704471293115019264,1449486422487015434,2021-10-16T21:24:27.000Z,"@Mcsjr454Mikey @AngryFleas @TheMattBoyScout @John_iwas_ @Angel_13_Rising @princesspbbaby2 @MinnesotaExpat @WinnieTheSock @DevinNunesMulet @fukjakintheass1 @Joe__312 @Elvira38944734 @battle_bullshit @cathyjo26199086 @janeyK_KAG @BuckeyeBitch @WontBeSilent2 @mountbyker @Symonsez13 @rudysballots @LindaKost53 @TJ2020landslide @SevernRiver76 @DorisMele @nofeardreams @StanPennington8 @RedStateJimy @sherrylynnww1 @McmastersMoose @ShellbackProud @Pixiesgh0st @Michelleisback1 @silverstang59 @Allie4Christ @Newer_Deal @JohnRob32663475 @Katy54703849 @lisamikolFL @TrueThaiNews @doug_wright1 @KittyKatStaxx00 @LampBurning @JDSIRLANCELOT @kcinor @traveler002 @ImagedByDesign @DeeSnuts200 @wolverinesegg @StevexKimmel @Billenjoylife The top 5 holders of GOOG are Vanguard, Price, Fidelity, Blackrock, and State Street in no particular order.

Wall Street owns pretty much everything.",GOOG,
385,1399456002727190530,1449485811959934980,2021-10-16T21:22:02.000Z,RT @smithcr01: @BonnahKimmy @Jurlique26 https://t.co/WAyVoPjrUv  English translation,GOOG,
386,1157035813323956224,1449485748760047616,2021-10-16T21:21:47.000Z,"YAHOO and ALTAVISTA were more popular than $GOOG but $GOOG won the battle and is now worth near $2 trillion. Likewise, KLARNA $AFTPY are/were more popular than $AFRM but due to ALGORITHMS I predict $AFRM will win. Why did $MSFT ($PYPL $SQ) with $ not get in. $MSFT did try(ing) https://t.co/JhHDoosMiI",GOOG,
387,1349119845078601734,1449485569621430273,2021-10-16T21:21:04.000Z,🇺🇸🇬🇧 #internationalpatients #europeanmedicine #germanmedicine #englishversion Link: https://t.co/30hX9qogGF https://t.co/IOl5ZaLoLG,GOOG,
388,1285044217283149824,1449485217366827008,2021-10-16T21:19:40.000Z,"Goog project!
@damhuong0512 
@fantasy199191 
@hoaibao199057 https://t.co/iHAQQfIMdM",GOOG,
389,930480161950121985,1449484764113743877,2021-10-16T21:17:52.000Z,RT @smithcr01: @BonnahKimmy @Jurlique26 https://t.co/WAyVoPjrUv  English translation,GOOG,
390,1301259011589898240,1449484724540481536,2021-10-16T21:17:43.000Z,"#England: Vollständig #geimpfte Personen entwickeln viel schneller das erworbene Immunschwächesyndrom! 
Doppelt geimpfte 40-79-Jährige haben 44 % ihrer Immunsystemfähigkeit verloren! 
Ihr Immunsystem verändert sich um etwa 5 % pro Woche! 😱😱😱
https://t.co/i7tA7tbMK3 https://t.co/AdavGv50hP",GOOG,
391,826157003357646851,1449484420801515526,2021-10-16T21:16:30.000Z,RT @smithcr01: @BonnahKimmy @Jurlique26 https://t.co/WAyVoPjrUv  English translation,GOOG,
392,1445922466690473984,1449484284738293765,2021-10-16T21:15:58.000Z,"RT @GreenRoomTrades: $VIH will become $BKKT on Monday!
BKKT is majority owned by $ICE 
$ICE owns the $NYSE 👀 

•Partnership w $GOOG 
w $BTC…",GOOG,
393,2330809224,1449484233005797378,2021-10-16T21:15:45.000Z,"RT @CasualtyWar: $GOOG $ULTA $F $AMAT

A couple of names to keep an eye 👀 on. Have either finished or are close to finishing right side of…",GOOG,
394,52696182,1449484184532172800,2021-10-16T21:15:34.000Z,RT @Filip04354978: One example of the importance of algorithms is $GOOG vs YAHOO $MSFT $VZ AOL. There was ALTAVISTA. Now there’s BING. The…,GOOG,
395,1157035813323956224,1449484027954548740,2021-10-16T21:14:57.000Z,"One example of the importance of algorithms is $GOOG vs YAHOO $MSFT $VZ AOL. There was ALTAVISTA. Now there’s BING. The competition was tough. Ultimately, it came down to ALGORITHMS and not popularity from the start. YAHOO and ALTAVISTA were more popular than $GOOG https://t.co/4cHmfj1PJw",GOOG,
396,132209059,1449483898669445122,2021-10-16T21:14:26.000Z,RT @smithcr01: @BonnahKimmy @Jurlique26 https://t.co/WAyVoPjrUv  English translation,GOOG,
397,1340778270,1449483210690334723,2021-10-16T21:11:42.000Z,"RT @allaboutyou_pat: Goog morning ครับแพทริค ขอให้เป็นวันที่สดใสนะครับบ แม่ๆอย่าลืมแวะมาเก็บโปรเจ็คน้องนะครับบ⭐️❤️

Morning PATRICK 
#Patri…",GOOG,
398,431273993,1449482009588469774,2021-10-16T21:06:55.000Z,@BahamaBen9 $TSLA $AMZN $MSFT $GOOG $AAPL,GOOG,
399,1331305917338562561,1449887756767858689,2021-10-17T23:59:13.000Z,"RT @Dreamland_Bot: Goog is typing...

He waits. The typing stops, then starts again.

The sandwich looks good, but I bet you look better, G…",GOOG,
400,1410388787612446721,1449886820297109507,2021-10-17T23:55:30.000Z,"RT @BAMinvestor: The gloves are off.  

I'm literally spending whatever it takes (and it's a painfully large amount of $$$) in lawyers' fee…",GOOG,
401,1297022714008309761,1449886205034700802,2021-10-17T23:53:03.000Z,"@DavidKThorpe .
More likely it was the clot shot

https://t.co/x3tUlBdJc5

https://t.co/8SCWQqumaR

https://t.co/Khbbc7nm3G

https://t.co/IWWgBCaWC1

https://t.co/g4ImZbV4j8 via bitslide

https://t.co/fZZZaiFozc

https://t.co/VRUTS6vQID

https://t.co/uCooLlCNVk

https://t.co/ifx9iyJefx
.",GOOG,
402,1292175201266876418,1449884690798628866,2021-10-17T23:47:02.000Z,GOOG 21x 2021 EPS AMZN 25x 20XX… why do people apply an acquirer’s mult to a company that will never get acquired lol,GOOG,
403,1410938643003420674,1449884506119356426,2021-10-17T23:46:18.000Z,"$GOOG Economic resilience is strong. Short term, there will be ups &amp; downs. Use the downs to accumulate Xceptional business for long-term wealth. Long term bullish on Google - https://t.co/eo2We9pphF",GOOG,
404,1113894301816250369,1449884454982406149,2021-10-17T23:46:06.000Z,"@Guillau74150605 Lis le tas de conneries et les accusations infectes qu'il y a dans cet article qui concerne la Crimée. Il y est écrit qu'on torture ces gens.

Violations continues du droit international par la Fédération de Russie en Ukraine !
https://t.co/iwU33rh2oE",GOOG,
405,1439448802654519297,1449883840143527937,2021-10-17T23:43:39.000Z,"@io_twtnetwork Airdrop! Goog
@phuongEOS 
@betuyetphuong 
@phongkhamwibu",GOOG,
406,1439448802654519297,1449883786666123265,2021-10-17T23:43:26.000Z,"Airdrop! Goog
@phuongEOS 
@betuyetphuong 
@phongkhamwibu https://t.co/kuZffURrlm",GOOG,
407,1426779477187522561,1449883424626397185,2021-10-17T23:42:00.000Z,Goog project https://t.co/WjB0jPwjN2,GOOG,
408,1113894301816250369,1449883286352932865,2021-10-17T23:41:27.000Z,"Inversion ...
En Crimée occupée, la Russie poursuit une campagne de répression contre les Tatars de Crimée, ""les Ukrainiens de souche"" et les membres d'autres groupes ethniques et religieux.
https://t.co/iwU33rh2oE https://t.co/twBMwGPaHV",GOOG,
409,1113894301816250369,1449883050221920258,2021-10-17T23:40:31.000Z,"@Guillau74150605 Servet Gaziev
https://t.co/iwU33rh2oE https://t.co/XRdWvgmSMa",GOOG,
410,1287503035799703553,1449882661472800772,2021-10-17T23:38:58.000Z,"major news 10/5
$AAPL
$F
$PLTR
$FB
$AMD
$NVDA
$MSFT
$TSLA
$GM
$C
$AMPY
$M
$TWTR
$SNAP
$NFLX
$SESN
$DIS
$PYPL
$HYZN
$JNJ
$D
$ENB
$SAVA
$AMZN
$K
$HOOD
$ANVS
$GOOGL
$GOOG
$APPH
$PHG
$HNST
$SLQT
$ATIP
$CDAY
$WDH
$VIEW
$SAM
$YALA
$LIVE",GOOG,
411,1113894301816250369,1449882515758632963,2021-10-17T23:38:23.000Z,"@Guillau74150605 Salut, tu sais qui sont ces gens ? 
https://t.co/qeaDhYItKk

https://t.co/lIXU7KaDn9 https://t.co/KhSv3rtp5x",GOOG,
412,1426779477187522561,1449882479796445187,2021-10-17T23:38:15.000Z,Goog project https://t.co/CZdrF6kc7c,GOOG,
413,1257687950,1449881941520617473,2021-10-17T23:36:07.000Z,"@Binance_BCF Goog project
@burhan_tutkan 

Adress

0x5EE9b5C0470F18baEEfE36D8c4DA8DC4e580eADB",GOOG,
